ID	rating	text
ID_100011	9	The opening of Star Wars, The Force Awakens, with the titles traveling along the screen, and the orchestra following in the background, immediately absorbed me into the experience. Although I initially feared this sequel would fall flat, from the very beginning, the film sends its audience on a magnificent ride across the galaxy. There are significant gaps in the story-line, from the conclusion of the last installment up until this point in time, some of which are addressed over the film's duration, while others will hopefully be answered in future episodes. Despite some segments of the film bearing a striking resemblance to scenes encountered in previous installments, these are so well delivered, they offer the viewer moments of nostalgia, that have not been felt, since the original trilogy, all those years ago.Acting heavy-weights, like Harrison Ford in his return as Han Solo, Carrie Fisher as General Leia Organa and Mark Hamill as Luke Skywalker, help revitalize the franchise, though their screen time is minimal in contrast with the new faces. Ford offers both a melancholic and nostalgic performance, that lends emotion to his scenes, as a former war hero turned smuggler, while his take charge attitude, and banter with Chewbacca (Peter Mayhew), remains as entertaining as ever. Max Von Sydow additionally has a cameo role, of significant import, though again, deserved more time on screen.Rey (Daisey Ridley) is a scavenger on the desert planet of Jakku, who scroungers desperately to survive, while awaiting the return of her lost family. When she encounters a droid, BB-8, she has no idea of the adventure, not to mention the danger, she has inadvertently put herself in. Holding information vital to both the Resistance, the protagonists in the film, and the First Order, the villainous group that has taken over from the Galactic Empire, it seems almost everyone in the galaxy is seeking its retrieval. Kylo Ren (Adam Driver), a Sith with an interestingly poignant past, is one such character who pursues the droid, in the hopes of capturing the information contained within.Driver, most known for his comedic roles, is especially great, being as villainous as he is sentimental, brilliantly demonstrating a man with no control over his emotions. In contrast, fellow villains, including General Hux (Domhnall Gleeson), and Captain Phasma (Gwendoline Christie), don't appear as frequently, nor receive as much depth, which is unfortunate, considering how interesting their characters are.When Rey encounters Finn (John Boyega), a storm trooper, who despises the violent actions of the First Order, they are forced to make a series of difficult choices, that will lead them on a journey across the universe. Boyega and Ridley are equally terrific in their roles, and are great characters for the audience to follow, demonstrating acts of heroism and courage throughout the film.Furthermore, landscapes across the universe depict planets that have continued on after the war with the Galactic Empire, the remnants of fallen behemoths dotting the horizons. The vehicles and weaponry that are utilized, remind audiences of episodes four thought to six, and the moment the light sabre makes its appearance, I doubt a single person will be able to contain their excitement.The soundtrack is very much reminiscent of the franchise, and legitimizes the experience. The special effects are incredible, from battles in outer space, to fights on the ground, lasers and explosions littering the battlefield of the frequent, and fast paced, action scenes. Though Episodes Seven is basically one action scene after the next, the script provides enough emotional depth and characterization between these scenes, to keep audiences invested. Not only this, humor is well incorporated, the banter between characters, alongside the one-liners, bringing a series of laughs, beside the frenetic explosions.To view the film in 3D offers the viewer significant depth, though moments when characters, props, or the general setting, jump out at the audience, are quite minimal. When this does occur, often it is from the left, or the right of the screen, rather than from the very center, making the effect less impressive. If you were hoping to feel as though you might get hit at any moment by an incoming laser, sadly, that will not transpire here.Though a couple of moments during the plot are predictable, Star Wars Episode Seven is a brilliant return to a franchise that was originally only meant to house six episodes. If this new installment is what we ought to expect from the upcoming films, then the Star Wars universe is looking very bright indeed.
ID_100012	10	"I will try to keep this as spoiler free as possible, but if you still haven't seen it: stop reading about it, and go see it.In The Force Awakens, as with other reboots and sequels of old franchises, it's a challenge to balance the old with the new. The two previous trilogies were both of their time, and different in many ways. This new one will also need to be of its time, and different from the other ones. Story wise, it's obviously more connected to the original trilogy. In addition to this, the structure of the movie itself is very much based on the older trilogy. Much of the movie acts like a parallel to episode IV, while at the same time feeling different enough to not be considered a remake or rehash of the same ideas.As in other sequels, the original cast - now old and weary - is back in this one. Without going into spoilers, I will say that they all did a superb job acting wise, and I liked the way their stories has progressed. What's more interesting, though, is that is the new characters you end up feeling most excited about. It's great to see the old cast, and they are very much involved in the plot, with important parts in regards to action and plot. But still, it's the new characters you come out of the cinema thinking about, and look forward to seeing again. Especially Kylo Ren was interesting. I like how they portrayed the conflict between the light and dark side of the force, it's much more believable than it feels in the other movies (especailly the prequel trilogy).The movie is much more busy than the previous films. I think that's natural in today's cinema environment, and that it works well. Watching it, the story just kept on giving, and there was great, fantastic scenes throughout. I wasn't bored for a second. I can see this disappointing some fans - but as mentioned before, I think that Star Wars movies should be of their time. The special effects were fantastic as well. The practical effects, like costumes and so, worked brilliantly in conjunction with the newer stuff. The few CGI/Mo-cap-characters that had big roles were maybe the weakest point SFX-wise, but they were by no means eyesores.The movie ends in a way that to me was satisfying. It's obviously the first part of a longer story, and there's many more questions to be answered. Some less significant questions I assume will not be answered in the big movies, but rather TV-shows or other media. The big questions will obviously come back in the later movies. Especially regarding the back story of certain new characters, and the whole situation in the galaxy. (On that note: I liked the opening crawl. Informative and to the point. Neiter the crawl nor the rest of the movie is too heavily focused on ""what happened in-between"" VI and VII.) A last note: I've seen people complain (and worry) about too much fan service. As a fan, I am mostly very happy with the choices they made.Take this review with a pinch of salt. I was very much a part of the hype leading up to this movie, and I might have other thoughts after a re-watch or two."
ID_100013	6	"Ever since I was a kid, I loved this franchise. Even episode 1, by far the worst in the series, had that ""star-wars feel"". Mostly thanks to great casting of Liam Neeson and Ewan McGregor, awesome new dark side character and dual light saber. So despite extremely high expectations, the series wasn't ruined and effectively picked up in dark episode 3. Then Disney followed up with this one, with J.J.Abrams at helm, which once again rose the expectations. Well it's not good. Especially the casting and acting of younger stars. Even Harrison Ford and Chewy can't save this mess. It may be a blasphemy, but unfortunately Ford can't pull off ' ""the cool"". Sorry guys, he's a bit too old, so some action scenes look out of place. The casting of young stars was atrocious. Simply bad. Bad chemistry, Bad looks (ecpecially the Kylo Ren character), badly choreographed fights, Bad everything. On top of which, Abrams took the period as a remake of original which should not be touched! At all. Due to stunning (as expected) visuals, and a personal love to the universe, this movie can be watched, but if this awful trend continues, even special effects and millions of fans won't be able to save the series."
ID_100014	10	A fantastic addition to the Star Wars series!Great story, excellent acting, brilliant action, and so on.The photography was sweeping and excellent. The characters were imaginative and fresh. I thoroughly enjoyed this movie and would watch it again without hesitation.The plot was easily the best of the entire series and the cast were all outstanding in their parts.I truly look forward to the next installment and hope J. J. is at the helm. (Scratch that, he actually is!!!!)
ID_100015	9	This movie is the perfect way to introduce Star Wars to a generation that was almost plagued with nothing but those god awful prequels.The characters are likable, the story is similar but with a fresh new take, and it pays homage to the original trilogy by mixing in ideas from the first three movies and combining them into this visual masterpiece. Personally, there is only one problem I have with this movie, the rathar chase. But even that I didn't have too much of a problem with.Overall Star Wars: The Force Awakens is one of the best if not the best movie released in 2015, here's hoping The Last Jedi continues this trend
ID_100016	10	I saw this movie with my wife and I have to say this was even better than I ever thought possible!All these people that want to compare this to episode 4 are just the type of people I am sure that just can't be pleased no matter what you do for them. Wake up spammers with boring lives, This is STAR WARS driven by the best part of the force. I consider this a continuation of brilliance at its finest. You people that endlessly cry about this movie did actually see it, right? LOL Can't wait to see this story continue for years to come. This has made me an even bigger fan of Star Wars. I thought the acting was top notch, especially Harrison Ford, he stepped right back into that role perfectly.Enjoy an amazing movie for exactly what it is.........AMAZING!
ID_100017	10	This film is great! I have seen this movie 5 times and it never got old. In my opinion it got better!! It has a great heroin in rey and villain in Kylo and great action scenes and emotional scenes! Is Star Wars at its best the second best star wars movie out there! Go see it on a big screen with the volume turned all the way up!:)
ID_100018	9	There are very few people who won't admit this is the most anticipated movie of this decade. Taking all those expectations into account reviewing this title is quite a difficult and delicate thing but after seeing this movie on its release day it is impossible to hide all these positive emotions. Every fan will rediscover his inner child and get goosebumps at almost every reference to the galaxy far away.J.J. Abrams is one of the most acclaimed directors of his generation and putting him at the helm of this project was undoubtedly right decision. The way he handles this ultra-heavyweight burden of expectations and historical importance is just jaw-dropping. Throughout 135 minutes of the movie your mind travels through flurry of his impeccably executed ideas. Perhaps the best thing about this movie is that it still feels fresh despite (expectedly,I must admit) putting so many references to the previous installments. Those references are also the reason I didn't give 10 stars. Sometimes you get the feeling that it is all about refreshing all the stuff from 70s and 80s. Most likely that is the result of big corporation (Disney) standing behind high grossing project as Star Wars really are. But don't worry about that too soon because flaws are easily overshadowed by a decent plot and cinematography at its very highest.Cast consists of both rising stars and franchise veterans. And this combination never fails to amaze because the chemistry between characters is just like in the old days of Star Wars when Harrison Ford and co. were not that famous. Boyega and Ridley give their best and really live for this movie and their ambition about this project is almost palpable. Kylo Ren (Adam Driver) may feel like Darth Vader 2.0 but he is somehow more intriguing. Queen Leia and Han Solo are just as good as ever and having them back here is a real joy. Luke,well his story is more of a mystery,that's all I can say.Whatever your attitude towards this one is,if you ever liked any of the six previous parts you should go for this one. Despite sometimes feeling a bit too familiar and serial it is more than welcome arrival in this franchise. Whole crew just put their hearts into this one and created a magnetic atmosphere that really makes this one of the most enjoyable movies of 2010s so far. I wouldn't dare to say it is the best of 2015 but it is definitely up there among the best.
ID_100019	6	Why another less than superlative review? It's the movies I guess - or Hollywood. There is a good one planned shortly to make up - I promise.Long before this film arrived I claimed you couldn't do Star Wars over. This Disney remake has proved me right. It leaves me wondering if walking away from Lucas was a good thing to do. It's true he overreached himself with the prequels and botched the whole thing. But they could have done better with a proper director and screenwriter. Lucas had the vision, there's no doubt about that.Back to this film: I'm scratching my head. On the one hand it feels like a total remake of the first film with a few corny exceptions.After the last scene, I had to wonder if maybe there WAS a story sweep coming out of all this rehashed mess. Something original perhaps. That would be nice.That's the reason I advise Disney to never do this again. If they want to utilize Star Wars in their theme parks, well that's fine. Just don't ruin a classic syfy saga to do it.
ID_100020	6	"A fairly long time ago, in a county not so far away (Elstree Studios are an hour's drive away from yours truly), a great adventure took place. Now, J.J. Abrams, in league with the 'House of Mouse', has returned to make a seventh chapter in the franchise, and it's almost identical in plot to the first film, but with only a fraction of the magic and charm.Daisy Ridley plays Luke sorry, I mean Rey a scavenger on the desert planet of Tatooinesorry, I mean Jakku who becomes involved in the rebellion against The Empire sorry I mean The First Order after she bumps into R2D2 sorry, I mean BB-8, a droid carrying plans to the death star sorry, I mean to the whereabouts of Luke Skywalker. Meanwhile, the First Order are preparing their new weapon, the Death Star sorry, I mean Starkiller Base for use against the rebellion, who are forced to launch a risky counter-attack that sees Rey coming face-to-face with masked villain Darth Vadersorry, I mean Kylo Ren (Adam Driver).I've learnt to keep my expectations low for Star Wars films since The Phantom Menace, so I can't say The Force Awakens was a massive disappointment; it is what I feared it would be—a rather safe reboot, lacking in fresh ideas, which aims to please younger viewers with flashy visuals, whilst pandering to the older generation by including sly nods to the original trilogy. Personally, I would much rather they had taken a bolder approach: let's be honest they couldn't have got it any more wrong than the prequels.There's a spark of originality in the form of Finn (John Boyega), a stormtrooper who has a change of heart and joins the rebellion, the production design and effects are incredible, and I admit that the return of Han Solo and Chewbacca warmed even my cynical heart, but on the whole I was left wanting by this latest instalment, particularly the final assault on the Starkiller Base, which was completely bereft of tension. In fact, my favourite moment of the whole film is when Carrie Fisher tries to convey anguish, but her plastic surgery doesn't let her."
ID_100021	1	Oh how I miss the style of that awful film called 'The Phantom Menace'.This film has no style. It looks like a joke. Like fan fiction with a big budget. Like a Christmas Special Star Wars reunion on the set of Spaceballs and with villains from Harry Potter or Dr Who. I just don't know what to say. I won't even review the plot (which is a total rip-off of the 1977 Star wars), the acting or the direction. This is a joke. Unwatchable garbage. You know which character I liked? That little robot that follows them around. That's it. The rest are useless.And no, I do not appreciate even more of that 'girl power' nonsense that is still being shoved down our throats. I give these 'Star Wars' zero stars.
ID_100022	10	"My expectations were very, very high for this movie.Starting with the opening scene, a typical Star Wars opening, I wondered how well it was done. I wondered how it would be different and yet new, rebooting some of the old and original without seeming stagnant.JJ delivered on the Star Trek reboot and he absolutely nailed this one as well.He made it his own movie, he engaged original characters by engaging the new and the old. He let the characters tell their own stories without pushing over the boundaries. The story flowed.John Williams does it again. Harrison Ford was spectacular. The newcomers were fun, engaging and ""cheer"" worthy.My only complaint is this: do I really have to wait 2 more years to see the next amazing one directed by Abrams?!Someone pass me the Xanax while I wait, please!!!"
ID_100023	6	If you were expecting something different and better, you will be disappointed with SW7, Force Awakens.The plot seems pretty similar to the previous plots. This young girl Rey seems to have something special. Could she have special Jedi powers? Who is this guy Finn and why did he leave the troopers? It was comfortable to see Chewie and Hans Solo, like putting on a nice comfortable, well- work jacket. But there are chase scenes, and a bad guy who is eerily similar to Darth Vader, with again the father/son angle thrown in. Fighter jets attack a big bad warship. The computer robot has a special role. Does this all sound familiar? Oh, and at the end you are left hanging, knowing that the franchise will continue. Same old same old.Star Wars 7 was nothing special, except the hype, and seeing Harrison Ford again. Otherwise, I think this bridge to the next generation of SW fans might just be a bridge too far. Stick with the Star Trek movies - they are more enjoyable that this retread.
ID_100024	10	Ten out of Ten against the negative whiny fan-boys. This movie is really amazing, and MOST of the world LOVE this film. Box office!!!It is a fun Star Wars ride in every way. It COULD have been worse, but JJ did an amazing job pulling this off. Felt like Star Wars all the way. No one complained in the first few weeks, and then... let the haters go home and leave the rest of the world enjoying this movie Finn and Rey all the way!!!!
ID_100025	6	Was the movie entertaining? Yes, moderately..Did it blow me away? Nope..It is like any other superhero movie(exception: christopher nolan's batman reboot), only this time it happens to be with star wars background, where the lead character does everything ..visuals were good..and music was good in parts..dialogue just OK..There is no depth to any character, neither any intensity in the plot nor gripping narration...it was just beeeeeeeep from start to end..but thats enough to become huge success these days i guess..sad state of Hollywood movies....
ID_100026	10	This movie was fun. From beginning to end, it was a good way to jump start the star wars franchise. While I'm not a JJ Abrams fan at all, and can't stand his Star Trek movies, I also don't like his habit of let's do it because it's cool and never explain a thing, this was a fun movie. The new characters are tremendous and the only complaint I have is that it really brought out the worst in Star Wars fans. There's no such thing as black stormtroopers! How the hell does anyone know that? (I would have liked to know why they stopped using clones). Why a female jedi hero? Why the hell not? Just sit back and enjoy the movie or shut up.
ID_100027	6	SPOILER ALERT: Plot points discussed Entertaining as a stand alone movie, but a huge disappointment for a remakequel. The purpose of this film is to sell toys and to sever all connections with the previous six movies and make it Disney Wars.If you've seen the original, then you've already seen every scene in this one. What was JJ thinking. A forced along plot full of illogical actions. Disney and JJ ripped the fans off big time by just remaking the first one, only with an extra touch of stupidity.JJ took a red lightsaber and shoved up the fans @$! The force was not strong with this one. you can expect the next to films to eliminate all the Lucas Characters - chewy, R2, C3, Luke, Lea, and even admiral Ackbar.
ID_100028	10	Don't let the shrill minority fool you, Star Wars The Force Awakens is one of the greatest films ever set in a galaxy far, far away. J.J. Abrams and Lawrence Kasdan have accomplished what I thought to be impossible: they have resurrected the Star Wars franchise with more life and vigor than ever. From a beautiful story to crackling dialogue that doesn't take itself overly serious, this film is brimming with everything we ever loved about Star Wars. The acting is better than we've ever seen it, with our returning cast, specifically Harrison Ford churning out their best performances yet. My favorite part of the film, however, are the new players. All of the young cast, specifically Adam Driver and Daisy Ridley stun in their respective roles. This film plays as a love letter to fans, and while it's impossible to please everyone in the internet age, as a man who loved the original trilogy long before the prequels, I can assure you that if you consider yourself a real Star Wars fan, you will fall in love with this film. I implore you to see it multiple times. It's gotten better every single time. It's now tied with Empire as my favorite Star Wars film. This film will stand the test of time for generations to come. Thank you J.J. and Kasdan for this gem of a trilogy kickoff!
ID_100029	10	"Star Wars The Force Awakens is a beautiful film. It's the Star Wars film that we've been waiting for for 30 years, the film that the prequels failed to deliver. It is full of gorgeous visuals, memorable characters, and genuinely funny lines but above all, it truly felt like how a Star Wars movie should feel. Wildly entertaining, at no point during the film did I feel removed from the action, or that I was waiting for the next scene to happen. The movie is very fast paced, with very few slow moments. That being said, the action flows together perfectly and somehow manages to never feel rushed. For me, by far the best part of The Force Awakens were the characters. And I don't mean Han, Luke, and Leia. While it was great to see the original three back in action, and Harrison Ford gave another brilliant performance as Han Solo, the ones that really stole the show were the new characters. The story centers around Rey, an independent, resourceful scavenger on the planet Jakku. Rey has clearly endured many hardships throughout her life and yet somehow, she remains hopeful about her future and maintains a strong optimistic attitude. As the movie progresses, we see Rey begin to discover her powers with the force and how to use them. But only towards the end of the film do we realize how powerful she truly is, and I am very excited to see what's in store for her in episodes 8 and 9. Part of what made Rey such a believable, effective character was the spectacular acting performance by Daisy Ridley. No other actor could have done a better job. The majority of the comic relief in this film comes from Finn, an ex storm trooper who encounters Rey in the desert after he crashes while trying to escape the First Order. It was fascinating to see a little inside the life of a storm trooper, something we never really saw in any of the previous films. Finn is equally as believable a character as Rey, and John Boyega's performance was spot on as well. Part of what made these two characters so great was the on screen chemistry between them, something that the prequels failed to deliver with Anakin and Padme.As for Kylo Ren, aka Ben Solo, it was awesome to see such a complex character that has so many layers as the villain. We learn more about Kylo Ren's back story and personality in this one film than we do about Darth Vader in almost all of the original trilogy. The light saber temper tantrums, the side punching, the conversations with Darth Vader's helmet, Kylo Ren is the perfect balance of emotional kid and pure bad-ass. Star Wars The Force Awakens has brought back everything that I loved about the original Star Wars while at the same time, adding an element of mystery that did not exist in the originals. The movie is pure fun to watch and is so entertaining that I didn't notice any of the issues until my second viewing. If a massive grin didn't spread across your face when Han and Chewy burst through the doors of the millennium falcon, or if you didn't get goosebumps when Finn ignited Anakin's light saber for the first time, then you were never a TRUE Star Wars fan to begin with.Facts and even more facts. You're welcome ; )"
ID_100030	10	"I was absolutely sure this was going to be an epic failure after the horrible taste the prequels left us with. I watched the prequels before watching the movie. They were even worse than I remembered them. Atrocious. Unwatchable. The best thing that could ever happen was Disney getting Lucasfilm off George Lucas' hands. George Lucas, thank you for not being involved AT ALL in this movie. You almost destroyed Star Wars with the ""prequels"".But JJ Abrams and Disney... they created a masterpiece. This is movie is so stunning on so many levels I can only compare it to when I was 3 years old and watched Star Wars in a huge movie theater. Goosebumps, chills, the whole deal. This movie feels real, looks real, just like the original trilogy did. This is amazing - I couldn't imagine Disney topping the original trilogy - but in my humble opinion, they did.Disney, JJ Abrams, everyone involved - feel proud about yourselves. You made me forget the prequels ever existed, and made me feel like a 3 year old kid for two hours. Hope the same writers are involved with Episode 8 and find a way to mention that the prequels were ""some sort of mythology that never happened"", then i'll be a happy, true Star Wars fan!t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-TEN!"
